category,date,delay,duration,equipment,id,items,service,staff
electrician,2023-06-19,0,120,light,510,5,Repair,1
electrician,2023-06-16,0,45,socket,511,1,Repair,1
electrician,2023-06-18,0,75,light,512,3,Repair,1
electrician,2023-06-29,0,120,switch,513,5,Install,1
electrician,2023-06-06,0,45,switch,514,1,Repair,1
electrician,2023-06-29,0,90,light,515,5,Repair,1
electrician,2023-06-19,0,120,switch,516,5,Install,1
electrician,2023-06-19,5,120,switch,517,5,Repair,1
electrician,2023-06-30,0,45,switch,518,1,Repair,1
electrician,2023-06-27,0,75,light,519,3,Repair,1
electrician,2023-06-05,15,45,switch,520,1,Install,1
electrician,2023-06-12,0,120,socket,521,4,Repair,1
electrician,2023-06-06,5,105,socket,522,5,Install,1
electrician,2023-06-07,20,120,light,523,5,Install,1
electrician,2023-06-15,10,90,light,524,4,Install,1
electrician,2023-06-14,5,105,switch,525,5,Repair,1
electrician,2023-06-24,0,90,switch,526,4,Repair,1
electrician,2023-06-06,0,75,light,527,3,Repair,1
electrician,2023-06-10,0,75,light,528,2,Repair,1
electrician,2023-06-22,0,45,switch,529,1,Install,1
electrician,2023-06-12,0,75,switch,530,3,Repair,1
electrician,2023-06-20,0,120,light,531,5,Install,1
electrician,2023-06-19,20,90,light,532,4,Install,1
electrician,2023-06-29,0,75,switch,533,3,Repair,1
electrician,2023-06-21,0,90,switch,534,4,Install,1
electrician,2023-06-30,15,60,switch,535,2,Repair,1
electrician,2023-06-16,0,105,switch,536,4,Repair,1
electrician,2023-06-13,5,45,switch,537,2,Repair,1
electrician,2023-06-20,20,45,switch,538,1,Repair,1
electrician,2023-07-02,0,45,switch,539,1,Install,1
electrician,2023-07-03,5,45,switch,540,1,Repair,1
electrician,2023-07-15,20,105,light,541,4,Install,1
electrician,2023-07-27,0,45,switch,542,1,Repair,1
electrician,2023-07-04,10,75,socket,543,3,Repair,1
electrician,2023-07-15,0,120,light,544,4,Repair,1
electrician,2023-07-09,5,45,switch,545,1,Repair,1
electrician,2023-07-30,15,105,switch,546,4,Repair,1
electrician,2023-07-21,0,75,light,547,3,Repair,1
electrician,2023-07-09,5,75,light,548,3,Repair,1
electrician,2023-07-17,0,60,light,549,1,Repair,1
electrician,2023-07-03,0,75,socket,550,2,Repair,1
electrician,2023-07-16,0,105,socket,551,5,Install,1
electrician,2023-07-18,0,60,light,552,2,Install,1
electrician,2023-07-13,0,90,light,553,4,Install,1
electrician,2023-07-10,0,60,light,554,2,Repair,1
electrician,2023-07-13,10,105,light,555,5,Repair,1
electrician,2023-07-26,0,75,light,556,3,Repair,1
electrician,2023-07-15,0,45,switch,557,1,Repair,1
electrician,2023-07-07,5,45,light,558,1,Repair,1
electrician,2023-07-12,20,120,switch,559,5,Install,1
electrician,2023-07-08,0,75,switch,560,3,Repair,1
electrician,2023-07-26,15,105,light,561,5,Repair,1
electrician,2023-07-16,15,75,socket,562,3,Repair,1
electrician,2023-07-15,5,105,switch,563,5,Install,1
electrician,2023-07-10,5,120,switch,564,5,Install,1
electrician,2023-07-29,15,90,switch,565,4,Repair,1
electrician,2023-07-28,10,120,socket,566,5,Install,1
electrician,2023-07-21,10,60,switch,567,2,Repair,1
electrician,2023-07-14,5,105,light,568,4,Install,1
electrician,2023-07-07,15,75,light,569,3,Install,1
electrician,2023-07-25,0,75,switch,570,3,Repair,1
electrician,2023-07-04,5,75,switch,571,3,Repair,1
electrician,2023-07-27,15,60,light,572,2,Repair,1
electrician,2023-07-19,10,45,circuit-breaker,573,2,Install,1
electrician,2023-07-14,0,120,light,574,4,Install,1
electrician,2023-07-24,15,105,switch,575,4,Install,1
electrician,2023-07-28,0,60,circuit-breaker,576,2,Repair,1
electrician,2023-07-06,0,105,light,577,5,Install,1
electrician,2023-07-06,0,90,socket,578,4,Install,1
electrician,2023-07-28,10,45,light,579,1,Repair,1
electrician,2023-07-02,20,75,switch,580,3,Repair,1
electrician,2023-07-02,15,60,switch,581,2,Install,1
electrician,2023-07-28,0,120,switch,582,4,Install,1
electrician,2023-07-12,0,120,socket,583,5,Install,1
electrician,2023-07-31,15,45,light,584,1,Repair,1
electrician,2023-07-20,15,105,light,585,4,Install,1
electrician,2023-07-01,5,45,switch,586,1,Install,1
electrician,2023-07-05,0,45,socket,587,1,Install,1
electrician,2023-07-25,0,45,circuit-breaker,588,2,Repair,1
electrician,2023-07-28,5,105,light,589,5,Repair,1
electrician,2023-07-06,5,90,switch,590,4,Install,1
electrician,2023-07-28,0,45,light,591,1,Repair,1
electrician,2023-07-17,5,45,light,592,1,Repair,1
electrician,2023-07-11,10,90,light,593,4,Install,1
electrician,2023-07-26,15,90,light,594,4,Install,1
electrician,2023-07-11,0,105,switch,595,4,Install,1
electrician,2023-07-20,0,45,switch,596,1,Repair,1
electrician,2023-07-06,0,105,switch,597,4,Install,1
electrician,2023-07-27,5,90,switch,598,4,Repair,1
electrician,2023-07-25,0,75,switch,599,3,Install,1
electrician,2023-07-31,5,90,switch,600,4,Repair,1
electrician,2023-07-06,10,75,switch,601,2,Repair,1
electrician,2023-07-27,10,45,socket,602,1,Install,1
electrician,2023-07-01,0,45,socket,603,1,Repair,1
electrician,2023-07-13,0,75,light,604,3,Repair,1
electrician,2023-08-26,0,105,light,605,5,Install,1
electrician,2023-08-10,5,60,circuit-breaker,606,1,Repair,1
electrician,2023-08-15,0,90,switch,607,4,Repair,1
electrician,2023-08-22,0,75,light,608,3,Repair,1
electrician,2023-08-12,0,75,switch,609,3,Repair,1
electrician,2023-08-06,5,60,switch,610,2,Repair,1
electrician,2023-08-10,10,105,light,611,5,Install,1
electrician,2023-08-24,0,105,socket,612,4,Install,1
electrician,2023-08-22,0,105,socket,613,4,Install,1
electrician,2023-08-22,0,75,switch,614,3,Install,1
electrician,2023-08-08,5,60,socket,615,2,Repair,1
electrician,2023-08-28,5,45,light,616,1,Repair,1
electrician,2023-08-08,0,90,light,617,5,Install,1
electrician,2023-08-10,0,45,light,618,1,Install,1
electrician,2023-08-28,10,90,switch,619,4,Repair,1
electrician,2023-08-30,10,105,socket,620,5,Repair,1
electrician,2023-08-13,10,75,socket,621,3,Repair,1
electrician,2023-08-25,15,90,light,622,5,Repair,1
electrician,2023-08-17,15,45,socket,623,2,Repair,1
electrician,2023-08-28,15,75,switch,624,2,Install,1
electrician,2023-08-21,0,45,socket,625,1,Repair,1
electrician,2023-08-03,10,75,light,626,3,Install,1
electrician,2023-08-17,0,60,switch,627,2,Install,1
electrician,2023-08-27,0,75,light,628,3,Repair,1
electrician,2023-08-09,0,75,light,629,2,Repair,1
electrician,2023-08-31,5,90,socket,630,3,Repair,1
electrician,2023-08-28,10,75,light,631,3,Repair,1
electrician,2023-08-23,20,75,light,632,3,Repair,1
electrician,2023-08-23,0,75,socket,633,2,Repair,1
electrician,2023-08-06,5,90,socket,634,5,Install,1
electrician,2023-08-02,0,105,light,635,5,Repair,1
electrician,2023-08-09,5,120,switch,636,5,Install,1
electrician,2023-08-26,0,60,switch,637,2,Repair,1
electrician,2023-08-01,0,45,socket,638,1,Install,1
electrician,2023-08-24,0,60,circuit-breaker,639,3,Repair,1
electrician,2023-08-06,0,45,light,640,1,Repair,1
electrician,2023-08-27,10,45,switch,641,1,Repair,1
electrician,2023-08-04,0,60,switch,642,3,Repair,1
electrician,2023-08-31,0,75,socket,643,3,Repair,1
electrician,2023-08-25,0,105,light,644,4,Repair,1
electrician,2023-08-22,10,75,light,645,3,Repair,1
electrician,2023-08-18,15,45,light,646,1,Repair,1
electrician,2023-08-20,0,75,light,647,2,Repair,1
electrician,2023-08-20,0,60,light,648,2,Repair,1
electrician,2023-08-21,0,75,light,649,3,Repair,1
electrician,2023-08-18,0,105,light,650,5,Install,1
electrician,2023-08-02,0,105,socket,651,4,Install,1
electrician,2023-08-30,5,75,switch,652,3,Repair,1
electrician,2023-08-04,10,45,switch,653,1,Repair,1
electrician,2023-08-25,0,90,switch,654,4,Repair,1
electrician,2023-08-19,0,60,light,655,2,Repair,1
electrician,2023-08-09,0,105,socket,656,4,Install,1
electrician,2023-08-06,15,90,switch,657,4,Repair,1
electrician,2023-08-28,0,120,socket,658,5,Install,1
electrician,2023-08-01,20,60,light,659,1,Install,1
electrician,2023-08-30,10,45,light,660,1,Repair,1
electrician,2023-08-29,0,60,light,661,2,Repair,1
electrician,2023-08-12,0,75,switch,662,3,Repair,1
electrician,2023-08-26,0,75,socket,663,3,Repair,1
electrician,2023-08-18,0,90,switch,664,4,Install,1
electrician,2023-08-08,0,75,switch,665,3,Repair,1
electrician,2023-08-10,0,60,switch,666,2,Repair,1
electrician,2023-08-24,5,60,socket,667,2,Repair,1
electrician,2023-08-12,0,60,socket,668,2,Repair,1
electrician,2023-08-15,0,120,light,669,5,Install,1
electrician,2023-08-24,10,45,light,670,1,Repair,1
electrician,2023-08-04,5,60,light,671,1,Install,1
electrician,2023-08-19,0,105,socket,672,5,Install,1
electrician,2023-08-21,0,90,light,673,4,Install,1
electrician,2023-08-14,0,45,switch,674,1,Install,1
electrician,2023-08-07,5,90,switch,675,4,Repair,1
electrician,2023-08-17,5,45,light,676,1,Repair,1
electrician,2023-08-09,15,105,light,677,4,Install,1
electrician,2023-08-01,0,120,socket,678,5,Repair,1
electrician,2023-08-31,0,90,light,679,4,Repair,1
electrician,2023-08-24,10,75,switch,680,3,Repair,1
electrician,2023-08-23,0,105,light,681,4,Install,1
electrician,2023-08-14,5,90,socket,682,4,Repair,1
electrician,2023-08-16,0,90,socket,683,5,Repair,1
electrician,2023-08-01,5,60,light,684,2,Repair,1
electrician,2023-08-23,0,120,switch,685,5,Install,1
electrician,2023-08-16,15,75,socket,686,3,Install,1
electrician,2023-08-04,5,75,light,687,2,Repair,1
electrician,2023-08-03,5,45,light,688,1,Repair,1
electrician,2023-08-30,20,60,light,689,2,Repair,1
electrician,2023-08-30,0,90,switch,690,4,Install,1
electrician,2023-08-08,10,60,circuit-breaker,691,2,Repair,1
electrician,2023-08-04,0,120,switch,692,5,Repair,1
electrician,2023-08-15,5,60,light,693,2,Install,1
electrician,2023-08-29,5,120,switch,694,5,Install,1
electrician,2023-08-09,10,90,light,695,4,Install,1
electrician,2023-08-25,5,105,socket,696,4,Install,1
electrician,2023-08-18,5,105,socket,697,4,Install,1
electrician,2023-08-22,0,45,socket,698,1,Repair,1
electrician,2023-08-09,10,45,light,699,1,Repair,1
electrician,2023-08-18,0,45,light,700,1,Repair,1
electrician,2023-08-19,0,75,light,701,3,Install,1
electrician,2023-08-30,0,60,light,702,2,Repair,1
electrician,2023-08-06,10,75,light,703,3,Install,1
electrician,2023-08-22,0,60,switch,704,2,Repair,1
electrician,2023-08-28,5,105,switch,705,5,Install,1
electrician,2023-08-06,0,120,light,706,5,Install,1
electrician,2023-09-16,5,75,light,707,3,Repair,1
electrician,2023-09-01,5,90,switch,708,4,Repair,1
electrician,2023-09-10,0,75,switch,709,3,Install,1
electrician,2023-09-01,15,60,socket,710,1,Repair,1
electrician,2023-09-07,10,105,switch,711,4,Install,1
electrician,2023-09-16,0,90,socket,712,4,Install,1
electrician,2023-09-28,5,120,switch,713,5,Install,1
electrician,2023-09-14,0,105,socket,714,5,Repair,1
electrician,2023-09-05,0,105,light,715,4,Install,1
electrician,2023-09-07,20,45,circuit-breaker,716,1,Repair,1
electrician,2023-09-10,0,75,light,717,3,Install,1
electrician,2023-09-28,0,75,light,718,3,Repair,1
electrician,2023-09-06,10,75,light,719,3,Repair,1
electrician,2023-09-29,5,75,socket,720,3,Repair,1
electrician,2023-09-19,15,90,light,721,4,Install,1
electrician,2023-09-29,5,120,socket,722,4,Install,1
electrician,2023-09-12,0,45,circuit-breaker,723,1,Install,1
electrician,2023-09-21,10,75,switch,724,3,Repair,1
electrician,2023-09-26,10,45,socket,725,1,Repair,1
electrician,2023-09-07,0,105,switch,726,5,Repair,1
electrician,2023-09-22,15,90,socket,727,4,Install,1
electrician,2023-09-16,15,120,socket,728,5,Install,1
electrician,2023-09-22,20,75,switch,729,3,Repair,1
electrician,2023-09-14,5,120,switch,730,5,Repair,1
electrician,2023-09-17,0,60,switch,731,3,Install,1
electrician,2023-09-28,0,90,switch,732,4,Install,1
electrician,2023-09-04,0,90,light,733,4,Install,1
electrician,2023-09-08,10,60,switch,734,2,Install,1
electrician,2023-09-02,10,60,socket,735,2,Repair,1
electrician,2023-09-06,0,75,switch,736,2,Repair,1
electrician,2023-09-01,10,60,socket,737,2,Install,1
electrician,2023-09-20,20,120,light,738,5,Repair,1
electrician,2023-09-25,5,45,light,739,2,Repair,1
electrician,2023-09-25,0,45,socket,740,1,Install,1
electrician,2023-09-10,20,75,light,741,3,Install,1
electrician,2023-09-28,10,120,light,742,5,Repair,1
electrician,2023-09-21,15,60,light,743,2,Repair,1
electrician,2023-09-19,0,60,light,744,2,Repair,1
electrician,2023-09-26,0,60,light,745,2,Repair,1
electrician,2023-09-13,0,75,light,746,3,Repair,1
electrician,2023-09-02,10,120,light,747,5,Install,1
electrician,2023-09-22,0,45,light,748,2,Repair,1
electrician,2023-09-22,10,75,light,749,3,Install,1
electrician,2023-09-27,0,75,light,750,3,Install,1
electrician,2023-09-10,0,60,light,751,2,Repair,1
electrician,2023-09-23,0,60,light,752,2,Repair,1
electrician,2023-09-30,0,90,light,753,4,Install,1
electrician,2023-09-21,0,60,circuit-breaker,754,1,Repair,1
electrician,2023-09-23,10,75,light,755,2,Install,1
electrician,2023-09-17,0,105,light,756,5,Repair,1
electrician,2023-09-23,0,105,light,757,5,Install,1
electrician,2023-09-04,10,105,switch,758,5,Install,1
electrician,2023-09-20,10,60,socket,759,2,Repair,1
electrician,2023-09-04,0,90,socket,760,4,Install,1
electrician,2023-09-16,5,105,socket,761,5,Install,1
electrician,2023-09-24,10,45,light,762,1,Repair,1
electrician,2023-10-04,0,60,circuit-breaker,763,2,Repair,1
electrician,2023-10-30,5,45,switch,764,1,Repair,1
electrician,2023-10-12,0,120,switch,765,5,Repair,1
electrician,2023-10-13,5,120,switch,766,5,Repair,1
electrician,2023-10-29,5,75,socket,767,3,Install,1
electrician,2023-10-29,5,75,switch,768,3,Repair,1
electrician,2023-10-08,0,90,socket,769,4,Repair,1
electrician,2023-10-25,5,90,light,770,4,Install,1
electrician,2023-10-22,0,120,socket,771,5,Install,1
electrician,2023-10-04,0,45,socket,772,2,Repair,1
electrician,2023-10-29,0,45,socket,773,1,Install,1
electrician,2023-10-03,0,75,socket,774,2,Install,1
electrician,2023-10-24,0,120,switch,775,5,Repair,1
electrician,2023-10-06,10,90,switch,776,4,Install,1
electrician,2023-10-17,10,45,light,777,1,Repair,1
electrician,2023-10-25,0,45,switch,778,1,Repair,1
electrician,2023-10-29,15,105,socket,779,5,Repair,1
electrician,2023-10-17,20,90,socket,780,4,Repair,1
electrician,2023-10-04,10,90,switch,781,4,Install,1
electrician,2023-10-08,5,120,light,782,5,Repair,1
electrician,2023-10-25,0,45,switch,783,1,Repair,1
electrician,2023-10-24,0,75,switch,784,3,Repair,1
electrician,2023-10-12,0,60,light,785,2,Repair,1
electrician,2023-10-07,10,75,light,786,2,Install,1
electrician,2023-10-07,0,45,light,787,1,Repair,1
electrician,2023-10-03,0,45,socket,788,1,Repair,1
electrician,2023-10-20,10,60,circuit-breaker,789,2,Repair,1
electrician,2023-10-03,0,90,switch,790,4,Repair,1
electrician,2023-10-16,0,45,circuit-breaker,791,1,Repair,1
electrician,2023-10-07,0,75,light,792,3,Repair,1
electrician,2023-10-01,0,60,socket,793,2,Repair,1
electrician,2023-10-27,5,105,light,794,4,Repair,1
electrician,2023-10-11,0,105,socket,795,5,Install,1
electrician,2023-10-15,5,45,switch,796,1,Install,1
electrician,2023-10-16,0,60,light,797,3,Install,1
electrician,2023-10-25,15,75,light,798,3,Repair,1
electrician,2023-10-14,10,120,light,799,5,Repair,1
electrician,2023-10-06,0,75,switch,800,3,Install,1
electrician,2023-10-15,10,45,circuit-breaker,801,1,Install,1
electrician,2023-10-17,5,60,switch,802,2,Repair,1
electrician,2023-10-15,10,75,switch,803,3,Repair,1
electrician,2023-10-29,0,75,switch,804,3,Install,1
electrician,2023-10-06,0,75,switch,805,3,Repair,1
electrician,2023-10-15,0,105,socket,806,5,Install,1
electrician,2023-10-02,0,60,socket,807,2,Install,1
electrician,2023-10-13,0,60,light,808,2,Repair,1
electrician,2023-10-24,0,60,light,809,2,Repair,1
electrician,2023-10-25,0,105,switch,810,5,Install,1
electrician,2023-10-23,15,45,light,811,1,Repair,1
electrician,2023-10-12,15,60,socket,812,2,Repair,1
electrician,2023-10-19,0,90,light,813,4,Install,1
electrician,2023-10-16,0,75,socket,814,3,Repair,1
electrician,2023-10-23,0,60,switch,815,1,Repair,1
electrician,2023-10-17,0,105,socket,816,4,Install,1
electrician,2023-10-23,5,75,light,817,3,Install,1
electrician,2023-10-13,15,75,switch,818,3,Repair,1
electrician,2023-10-28,10,60,switch,819,1,Repair,1
electrician,2023-10-01,0,75,light,820,3,Repair,1
electrician,2023-10-20,0,45,light,821,1,Repair,1
electrician,2023-10-28,15,60,switch,822,1,Repair,1
electrician,2023-10-31,0,90,switch,823,4,Repair,1
electrician,2023-10-23,10,60,switch,824,2,Repair,1
electrician,2023-10-08,5,60,switch,825,3,Repair,1
electrician,2023-10-11,0,90,socket,826,4,Install,1
electrician,2023-10-10,0,105,switch,827,5,Repair,1
electrician,2023-10-01,15,75,light,828,3,Repair,1
electrician,2023-10-11,5,75,light,829,3,Repair,1
electrician,2023-10-06,15,75,light,830,3,Repair,1
electrician,2023-10-09,0,105,socket,831,4,Repair,1
electrician,2023-10-22,5,90,light,832,3,Repair,1
electrician,2023-10-03,0,90,switch,833,4,Install,1
electrician,2023-10-10,0,60,socket,834,2,Install,1
electrician,2023-10-20,10,60,light,835,2,Repair,1
electrician,2023-10-08,0,75,switch,836,3,Repair,1
electrician,2023-10-18,0,45,light,837,1,Install,1
electrician,2023-10-05,0,60,light,838,2,Install,1
electrician,2023-10-31,0,45,circuit-breaker,839,1,Repair,1
electrician,2023-10-07,0,60,switch,840,2,Install,1
electrician,2023-10-20,20,60,socket,841,2,Install,1
electrician,2023-10-13,0,90,light,842,4,Repair,1
electrician,2023-10-02,0,105,light,843,4,Install,1
electrician,2023-10-13,5,105,switch,844,4,Install,1
electrician,2023-10-17,0,90,switch,845,4,Install,1
electrician,2023-10-05,0,105,light,846,4,Repair,1
electrician,2023-11-04,0,60,light,847,3,Install,1
electrician,2023-11-16,5,90,light,848,4,Install,1
electrician,2023-11-04,0,105,switch,849,4,Install,1
electrician,2023-11-18,0,45,light,850,1,Install,1
electrician,2023-11-12,0,90,switch,851,4,Install,1
electrician,2023-11-30,5,45,socket,852,1,Repair,1
electrician,2023-11-01,0,60,switch,853,2,Install,1
electrician,2023-11-12,10,60,switch,854,2,Repair,1
electrician,2023-11-30,0,105,switch,855,5,Install,1
electrician,2023-11-15,5,75,switch,856,3,Repair,1
electrician,2023-11-23,5,60,light,857,1,Repair,1
electrician,2023-11-02,0,105,light,858,4,Install,1
electrician,2023-11-19,20,45,switch,859,1,Install,1
electrician,2023-11-13,0,105,switch,860,5,Install,1
electrician,2023-11-01,5,75,socket,861,3,Repair,1
electrician,2023-11-06,20,75,light,862,3,Install,1
electrician,2023-11-10,0,75,socket,863,2,Repair,1
electrician,2023-11-11,5,120,light,864,5,Repair,1
electrician,2023-11-02,0,75,light,865,3,Repair,1
electrician,2023-11-13,5,45,socket,866,1,Repair,1
electrician,2023-11-19,0,120,socket,867,5,Repair,1
electrician,2023-11-09,10,120,switch,868,5,Install,1
electrician,2023-11-19,0,90,light,869,4,Repair,1
electrician,2023-11-06,5,120,light,870,5,Repair,1
electrician,2023-11-14,0,90,socket,871,4,Install,1
electrician,2023-11-11,20,120,light,872,5,Install,1
electrician,2023-11-27,0,45,light,873,1,Repair,1
electrician,2023-11-26,5,45,light,874,1,Repair,1
electrician,2023-11-03,10,60,circuit-breaker,875,2,Repair,1
electrician,2023-11-08,0,90,switch,876,4,Repair,1
electrician,2023-11-10,10,75,light,877,3,Repair,1
electrician,2023-11-08,5,60,switch,878,2,Install,1
electrician,2023-11-09,0,45,light,879,1,Install,1
electrician,2023-11-09,0,45,switch,880,2,Install,1
electrician,2023-11-13,15,75,switch,881,3,Install,1
electrician,2023-11-04,0,75,switch,882,3,Repair,1
electrician,2023-11-06,0,75,switch,883,3,Install,1
electrician,2023-11-07,20,75,socket,884,3,Repair,1
electrician,2023-11-20,10,60,light,885,2,Repair,1
electrician,2023-11-20,0,60,circuit-breaker,886,3,Repair,1
