id,date,category,duration,delay
823,2023-10-22,electrician,90,30
824,2023-10-04,electrician,75,10
825,2023-10-20,electrician,120,20
826,2023-10-30,electrician,75,0
827,2023-10-04,electrician,90,0
828,2023-10-07,electrician,90,10
829,2023-10-27,electrician,120,0
830,2023-10-12,electrician,60,0
831,2023-10-27,electrician,75,30
832,2023-10-16,electrician,90,30
833,2023-10-24,electrician,90,10
834,2023-10-14,electrician,105,10
835,2023-10-04,electrician,105,0
836,2023-10-27,electrician,75,20
837,2023-10-16,electrician,90,10
838,2023-10-30,electrician,75,30
839,2023-10-05,electrician,120,20
840,2023-10-30,electrician,75,20
841,2023-10-12,electrician,120,30
842,2023-10-15,electrician,75,30
843,2023-10-21,electrician,120,10
844,2023-10-22,electrician,90,30
845,2023-10-09,electrician,105,20
846,2023-10-24,electrician,90,0
847,2023-10-30,electrician,90,30
848,2023-10-14,electrician,75,30
849,2023-10-15,electrician,90,0
850,2023-10-01,electrician,120,30
851,2023-10-12,electrician,90,10
852,2023-10-06,electrician,105,10
853,2023-10-27,electrician,75,30
854,2023-10-23,electrician,75,10
855,2023-10-16,electrician,75,30
856,2023-11-08,electrician,75,20
857,2023-11-11,electrician,105,20
858,2023-11-24,electrician,120,30
859,2023-11-14,electrician,105,20
860,2023-11-28,electrician,105,0
861,2023-11-29,electrician,120,10
862,2023-11-16,electrician,120,10
863,2023-11-12,electrician,105,0
864,2023-11-08,electrician,90,20
865,2023-11-04,electrician,60,0
866,2023-11-07,electrician,105,20
867,2023-11-19,electrician,75,30
868,2023-11-24,electrician,90,20
869,2023-11-22,electrician,120,10
870,2023-11-23,electrician,120,30
871,2023-11-10,electrician,90,30
872,2023-11-19,electrician,75,20
873,2023-11-28,electrician,90,20
874,2023-11-20,electrician,120,0
875,2023-11-01,electrician,60,30
876,2023-11-03,electrician,120,20
877,2023-11-23,electrician,60,20
878,2023-11-28,electrician,90,10
879,2023-11-09,electrician,105,20
880,2023-11-14,electrician,105,30
881,2023-11-06,electrician,60,0
882,2023-11-11,electrician,120,30
883,2023-11-17,electrician,90,10
884,2023-11-19,electrician,60,20
885,2023-11-29,electrician,75,20
886,2023-11-05,electrician,75,10
887,2023-11-20,electrician,105,0
888,2023-11-11,electrician,60,0
889,2023-11-07,electrician,60,20
890,2023-11-19,electrician,60,0
891,2023-11-25,electrician,60,30
892,2023-11-03,electrician,120,10
893,2023-11-28,electrician,60,20
894,2023-11-10,electrician,90,30
895,2023-11-28,electrician,60,10
896,2023-11-30,electrician,75,30
897,2023-11-17,electrician,105,30
898,2023-11-13,electrician,120,30
899,2023-11-10,electrician,90,0
900,2023-11-07,electrician,105,20
901,2023-11-14,electrician,90,30
902,2023-11-21,electrician,105,10
903,2023-11-15,electrician,105,0
904,2023-11-22,electrician,120,30
905,2023-11-22,electrician,75,0
906,2023-11-29,electrician,120,20
907,2023-11-29,electrician,90,0
908,2023-11-16,electrician,120,0
909,2023-11-09,electrician,105,20
910,2023-11-02,electrician,105,20
911,2023-11-02,electrician,90,20
912,2023-11-19,electrician,60,0
913,2023-11-09,electrician,105,0
914,2023-11-25,electrician,75,30
915,2023-11-17,electrician,90,0
916,2023-11-15,electrician,120,10
917,2023-11-24,electrician,75,30
918,2023-11-16,electrician,120,10
919,2023-11-23,electrician,90,30
920,2023-11-24,electrician,120,30
921,2023-11-22,electrician,105,20
922,2023-11-17,electrician,105,30
923,2023-11-04,electrician,105,20
924,2023-11-19,electrician,75,10
925,2023-12-31,electrician,75,0
926,2023-12-04,electrician,120,0
927,2023-12-05,electrician,90,10
928,2023-12-15,electrician,90,10
929,2023-12-01,electrician,90,0
930,2023-12-06,electrician,75,20
931,2023-12-14,electrician,90,30
932,2023-12-24,electrician,105,0
933,2023-12-02,electrician,90,20
934,2023-12-29,electrician,75,30
935,2023-12-15,electrician,105,10
936,2023-12-01,electrician,90,30
937,2023-12-08,electrician,90,10
938,2023-12-16,electrician,120,0
939,2023-12-12,electrician,75,30
940,2023-12-15,electrician,105,30
941,2023-12-02,electrician,120,0
942,2023-12-03,electrician,120,10
943,2023-12-29,electrician,120,20
944,2023-12-25,electrician,105,0
945,2023-12-24,electrician,60,10
946,2023-12-25,electrician,75,20
947,2023-12-13,electrician,60,20
948,2023-12-02,electrician,120,0
949,2023-12-19,electrician,90,30
950,2023-12-26,electrician,75,20
951,2023-12-22,electrician,60,20
952,2023-12-01,electrician,60,0
953,2023-12-16,electrician,75,20
954,2023-12-02,electrician,75,10
955,2023-12-25,electrician,120,30
956,2023-12-08,electrician,75,30
957,2023-12-04,electrician,90,0
958,2023-12-12,electrician,120,30
959,2023-12-11,electrician,90,20
960,2023-12-29,electrician,60,20
961,2023-12-28,electrician,75,10
962,2023-12-14,electrician,60,0
963,2023-12-29,electrician,105,10
964,2023-12-03,electrician,90,20
965,2023-12-28,electrician,75,0
966,2023-12-27,electrician,75,0
967,2023-12-01,electrician,60,10
968,2023-12-06,electrician,75,0
969,2023-12-06,electrician,105,10
970,2023-12-29,electrician,75,10
971,2023-12-22,electrician,75,10
972,2023-12-29,electrician,120,10
973,2023-12-14,electrician,75,0
974,2023-12-11,electrician,60,20
975,2023-12-09,electrician,60,20
976,2023-12-31,electrician,60,30
977,2023-12-21,electrician,105,30
978,2023-12-23,electrician,105,0
979,2023-12-01,electrician,120,10
980,2023-12-08,electrician,60,20
981,2023-12-26,electrician,90,0
982,2023-12-25,electrician,120,10
983,2023-12-11,electrician,120,10
984,2023-12-15,electrician,120,10
985,2023-12-17,electrician,90,0
986,2023-12-17,electrician,75,30
987,2023-12-28,electrician,75,0
988,2023-12-17,electrician,105,20
989,2023-12-15,electrician,60,10
990,2023-12-04,electrician,75,20
991,2023-12-11,electrician,75,30
992,2023-12-25,electrician,60,20
993,2023-12-01,electrician,60,10
994,2023-12-16,electrician,90,20
995,2023-12-22,electrician,90,20
996,2023-12-06,electrician,105,30
997,2023-12-20,electrician,90,10
998,2023-12-16,electrician,105,0
999,2023-12-10,electrician,120,0
1000,2023-12-25,electrician,60,10
1001,2023-12-07,electrician,90,20
1002,2023-12-15,electrician,105,30
1003,2023-12-30,electrician,75,0
1004,2023-12-19,electrician,120,10
1005,2023-12-11,electrician,120,0
1006,2023-12-21,electrician,120,0
1007,2023-12-30,electrician,90,20
1008,2023-12-06,electrician,75,30
1009,2023-12-22,electrician,60,0
1010,2023-12-26,electrician,105,30
1011,2023-12-23,electrician,90,30
1012,2023-12-10,electrician,120,20
1013,2023-12-02,electrician,105,20
1014,2023-12-10,electrician,90,0
1015,2023-12-01,electrician,90,0
1016,2023-12-08,electrician,90,20
1017,2023-12-16,electrician,105,20
1018,2023-12-23,electrician,120,20
1019,2024-01-01,electrician,60,10
1020,2024-01-26,electrician,60,0
1021,2024-01-18,electrician,75,0
1022,2024-01-07,electrician,90,30
1023,2024-01-21,electrician,105,20
1024,2024-01-08,electrician,75,30
1025,2024-01-25,electrician,90,30
1026,2024-01-31,electrician,75,20
1027,2024-01-07,electrician,90,10
1028,2024-01-21,electrician,90,10
1029,2024-01-25,electrician,90,30
1030,2024-01-03,electrician,75,30
1031,2024-01-26,electrician,60,30
1032,2024-01-04,electrician,60,30
1033,2024-01-27,electrician,60,20
1034,2024-01-10,electrician,120,0
1035,2024-01-13,electrician,60,30
1036,2024-01-16,electrician,60,20
1037,2024-01-15,electrician,60,30
1038,2024-01-24,electrician,90,20
1039,2024-01-16,electrician,105,0
1040,2024-01-11,electrician,90,30
1041,2024-01-25,electrician,90,30
1042,2024-01-13,electrician,120,10
1043,2024-01-05,electrician,60,20
1044,2024-01-10,electrician,105,30
1045,2024-01-24,electrician,75,30
1046,2024-01-23,electrician,60,20
1047,2024-01-31,electrician,90,0
1048,2024-01-24,electrician,75,0
1049,2024-01-27,electrician,90,30
1050,2024-01-18,electrician,105,10
1051,2024-01-11,electrician,75,30
1052,2024-02-03,electrician,105,0
1053,2024-02-11,electrician,75,20
1054,2024-02-29,electrician,105,30
1055,2024-02-05,electrician,90,0
1056,2024-02-01,electrician,105,20
1057,2024-02-03,electrician,90,10
1058,2024-02-27,electrician,90,10
1059,2024-02-02,electrician,120,10
1060,2024-02-28,electrician,120,20
1061,2024-02-18,electrician,120,10
1062,2024-02-03,electrician,60,0
1063,2024-02-20,electrician,120,30
1064,2024-02-07,electrician,60,10
1065,2024-02-12,electrician,60,10
1066,2024-02-21,electrician,90,20
1067,2024-02-10,electrician,105,20
1068,2024-02-11,electrician,120,30
1069,2024-02-16,electrician,105,10
1070,2024-02-15,electrician,120,20
1071,2024-02-21,electrician,120,0
1072,2024-02-09,electrician,120,0
1073,2024-02-07,electrician,120,10
1074,2024-02-23,electrician,120,10
1075,2024-02-12,electrician,60,0
1076,2024-02-14,electrician,120,20
1077,2024-02-03,electrician,75,10
1078,2024-02-13,electrician,75,30
1079,2024-02-15,electrician,105,10
1080,2024-02-27,electrician,90,30
1081,2024-02-25,electrician,90,30
1082,2024-02-29,electrician,75,20
1083,2024-02-20,electrician,60,20
1084,2024-02-06,electrician,120,30
1085,2024-02-04,electrician,105,10
1086,2024-02-19,electrician,105,0
1087,2024-02-03,electrician,105,30
1088,2024-02-02,electrician,120,10
1089,2024-02-13,electrician,60,20
1090,2024-02-03,electrician,120,10
1091,2024-02-05,electrician,60,30
1092,2024-02-05,electrician,60,30
1093,2024-02-07,electrician,60,10
1094,2024-02-12,electrician,75,30
1095,2024-02-21,electrician,120,30
1096,2024-02-28,electrician,90,20
1097,2024-02-23,electrician,90,0
1098,2024-02-08,electrician,75,20
1099,2024-02-07,electrician,75,0
1100,2024-02-11,electrician,120,10
1101,2024-02-22,electrician,105,0
1102,2024-02-17,electrician,120,0
1103,2024-02-19,electrician,105,20
1104,2024-02-06,electrician,75,0
1105,2024-02-23,electrician,75,20
1106,2024-02-27,electrician,120,20
1107,2024-02-25,electrician,75,10
1108,2024-02-27,electrician,105,20
1109,2024-02-08,electrician,75,20
1110,2024-02-12,electrician,90,30
1111,2024-02-23,electrician,60,10
1112,2024-02-08,electrician,105,20
1113,2024-02-14,electrician,90,20
1114,2024-02-05,electrician,75,10
1115,2024-02-03,electrician,75,0
1116,2024-02-24,electrician,60,0
1117,2024-02-08,electrician,120,30
1118,2024-02-19,electrician,90,20
1119,2024-02-25,electrician,90,0
1120,2024-02-06,electrician,105,30
1121,2024-02-23,electrician,105,30
1122,2024-02-16,electrician,120,30
1123,2024-02-11,electrician,105,10
1124,2024-02-21,electrician,75,0
1125,2024-02-24,electrician,90,0
1126,2024-02-07,electrician,60,0
1127,2024-02-24,electrician,105,0
1128,2024-02-07,electrician,105,10
1129,2024-02-18,electrician,60,20
1130,2024-02-26,electrician,60,30
1131,2024-02-04,electrician,60,30
1132,2024-02-23,electrician,90,0
1133,2024-02-26,electrician,90,30
1134,2024-02-28,electrician,90,20
1135,2024-02-20,electrician,90,10
1136,2024-02-19,electrician,75,10
1137,2024-02-24,electrician,60,20
1138,2024-02-01,electrician,75,20
1139,2024-02-03,electrician,120,10
1140,2024-02-17,electrician,75,10
1141,2024-02-28,electrician,105,10
1142,2024-02-04,electrician,105,20
1143,2024-02-08,electrician,60,10
1144,2024-02-26,electrician,75,0
1145,2024-02-12,electrician,105,20
1146,2024-02-28,electrician,60,10
1147,2024-02-09,electrician,105,30
1148,2024-02-04,electrician,120,0
1149,2024-02-23,electrician,120,0
1150,2024-02-15,electrician,90,0
1151,2024-02-02,electrician,75,30
1152,2024-02-14,electrician,105,30
1153,2024-02-14,electrician,90,0
1154,2024-02-27,electrician,60,10
1155,2024-02-18,electrician,105,30
1156,2024-02-19,electrician,60,30
1157,2024-02-13,electrician,120,0
1158,2024-02-29,electrician,75,0
1159,2024-02-24,electrician,75,0
1160,2024-02-04,electrician,60,0
1161,2024-02-01,electrician,75,20
1162,2024-02-19,electrician,90,20
1163,2024-02-05,electrician,90,30
1164,2024-02-16,electrician,75,0
1165,2024-02-19,electrician,105,0
1166,2024-02-28,electrician,120,0
1167,2024-02-12,electrician,120,30
1168,2024-02-15,electrician,105,0
1169,2024-02-11,electrician,105,10
1170,2024-02-29,electrician,120,10
1171,2024-02-19,electrician,60,0
1172,2024-02-02,electrician,75,20
1173,2024-02-09,electrician,60,0
1174,2024-02-05,electrician,105,30
1175,2024-02-08,electrician,75,30
1176,2024-02-19,electrician,120,20
1177,2024-02-06,electrician,75,30
1178,2024-02-08,electrician,120,10
1179,2024-02-05,electrician,105,10
1180,2024-02-15,electrician,120,10
1181,2024-02-11,electrician,105,20
1182,2024-02-24,electrician,75,20
1183,2024-03-21,electrician,90,0
1184,2024-03-10,electrician,90,30
1185,2024-03-09,electrician,120,30
1186,2024-03-08,electrician,75,20
1187,2024-03-17,electrician,105,0
1188,2024-03-10,electrician,90,20
1189,2024-03-22,electrician,120,30
1190,2024-03-01,electrician,75,30
1191,2024-03-18,electrician,105,30
1192,2024-03-13,electrician,90,20
1193,2024-03-10,electrician,105,30
1194,2024-03-14,electrician,75,20
1195,2024-03-13,electrician,90,10
1196,2024-03-28,electrician,105,20
1197,2024-03-01,electrician,75,0
1198,2024-03-29,electrician,75,10
1199,2024-03-29,electrician,120,30
1200,2024-03-26,electrician,60,0
1201,2024-03-30,electrician,120,10
1202,2024-03-10,electrician,75,10
1203,2024-03-13,electrician,120,30
1204,2024-03-06,electrician,90,10
1205,2024-03-20,electrician,75,20
1206,2024-03-02,electrician,105,0
1207,2024-03-14,electrician,60,30
1208,2024-03-07,electrician,120,10
1209,2024-03-20,electrician,105,10
1210,2024-03-01,electrician,75,30
1211,2024-03-14,electrician,60,10
1212,2024-03-07,electrician,105,0
1213,2024-03-05,electrician,60,0
1214,2024-03-31,electrician,75,20
1215,2024-03-26,electrician,60,10
1216,2024-03-27,electrician,90,20
1217,2024-03-18,electrician,120,0
1218,2024-03-15,electrician,120,0
1219,2024-03-22,electrician,120,20
1220,2024-03-15,electrician,75,20
1221,2024-03-08,electrician,120,20
1222,2024-03-19,electrician,120,30
1223,2024-03-18,electrician,90,10
1224,2024-03-21,electrician,120,30
1225,2024-03-05,electrician,120,10
1226,2024-03-12,electrician,75,0
1227,2024-03-18,electrician,105,20
1228,2024-03-16,electrician,120,10
1229,2024-03-29,electrician,90,10
1230,2024-03-11,electrician,105,0
1231,2024-03-17,electrician,105,20
1232,2024-03-30,electrician,105,30
1233,2024-03-09,electrician,90,30
1234,2024-03-19,electrician,120,0
1235,2024-03-31,electrician,90,0
1236,2024-03-04,electrician,120,10
1237,2024-03-07,electrician,60,30
1238,2024-03-17,electrician,90,10
1239,2024-03-24,electrician,60,30
1240,2024-03-26,electrician,60,20
1241,2024-03-14,electrician,120,20
1242,2024-03-26,electrician,105,0
1243,2024-03-30,electrician,90,30
1244,2024-03-27,electrician,75,10
1245,2024-03-30,electrician,120,20
1246,2024-03-02,electrician,105,10
1247,2024-03-20,electrician,90,30
1248,2024-03-28,electrician,60,20
1249,2024-03-17,electrician,75,0
1250,2024-03-14,electrician,105,10
1251,2024-03-13,electrician,60,10
1252,2024-03-02,electrician,60,20
1253,2024-03-26,electrician,60,0
1254,2024-03-05,electrician,120,0
1255,2024-03-07,electrician,60,30
1256,2024-03-18,electrician,120,30
1257,2024-03-30,electrician,105,10
1258,2024-03-13,electrician,60,10
1259,2024-03-18,electrician,60,10
1260,2024-03-14,electrician,90,0
1261,2024-03-15,electrician,105,30
1262,2024-03-10,electrician,105,0
1263,2024-03-09,electrician,120,0
1264,2024-03-17,electrician,105,20
1265,2024-03-21,electrician,105,0
1266,2024-03-02,electrician,60,0
1267,2024-03-23,electrician,60,30
1268,2024-03-06,electrician,75,10
1269,2024-03-06,electrician,75,30
1270,2024-03-31,electrician,120,0
1271,2024-03-07,electrician,90,30
1272,2024-03-19,electrician,60,0
1273,2024-03-24,electrician,75,20
1274,2024-03-01,electrician,90,20
1275,2024-03-03,electrician,90,10
1276,2024-03-18,electrician,75,30
1277,2024-03-06,electrician,120,20
1278,2024-03-30,electrician,90,20
1279,2024-03-10,electrician,90,30
1280,2024-03-14,electrician,90,20
1281,2024-03-02,electrician,60,30
1282,2024-03-24,electrician,60,20
1283,2024-03-02,electrician,75,10
1284,2024-03-12,electrician,90,0
1285,2024-03-18,electrician,60,10
1286,2024-03-13,electrician,60,0
1287,2024-03-23,electrician,105,20
1288,2024-03-30,electrician,75,10
1289,2024-03-03,electrician,60,0
1290,2024-03-02,electrician,120,30
1291,2024-03-13,electrician,75,30
1292,2024-03-20,electrician,75,30
1293,2024-03-18,electrician,90,0
1294,2024-03-30,electrician,105,20
1295,2024-03-11,electrician,90,0
1296,2024-03-10,electrician,60,30
1297,2024-03-16,electrician,90,0
1298,2024-03-22,electrician,75,10
1299,2024-03-20,electrician,105,10
1300,2024-03-31,electrician,75,20
1301,2024-03-21,electrician,120,30
1302,2024-03-18,electrician,105,20
1303,2024-03-28,electrician,120,10
1304,2024-03-22,electrician,60,30
1305,2024-03-21,electrician,120,10
1306,2024-03-17,electrician,105,20
1307,2024-03-29,electrician,75,0
1308,2024-03-06,electrician,75,30
1309,2024-03-16,electrician,120,30
1310,2024-03-13,electrician,75,30
1311,2024-03-18,electrician,90,20
1312,2024-03-29,electrician,90,0
1313,2024-03-14,electrician,75,0
1314,2024-03-13,electrician,105,20
1315,2024-03-27,electrician,60,10
1316,2024-03-07,electrician,75,10
1317,2024-03-20,electrician,60,10
1318,2024-04-19,electrician,75,10
1319,2024-04-29,electrician,60,30
1320,2024-04-10,electrician,60,30
1321,2024-04-22,electrician,75,30
1322,2024-04-26,electrician,75,20
1323,2024-04-09,electrician,60,30
1324,2024-04-03,electrician,60,10
1325,2024-04-09,electrician,105,0
1326,2024-04-22,electrician,75,10
1327,2024-04-29,electrician,75,0
1328,2024-04-27,electrician,90,0
1329,2024-04-26,electrician,90,10
1330,2024-04-04,electrician,60,10
1331,2024-04-08,electrician,90,10
1332,2024-04-29,electrician,75,0
1333,2024-04-23,electrician,120,10
1334,2024-04-29,electrician,120,20
1335,2024-04-02,electrician,120,10
1336,2024-04-26,electrician,90,0
1337,2024-04-18,electrician,120,10
1338,2024-04-18,electrician,90,20
1339,2024-04-29,electrician,75,10
1340,2024-04-27,electrician,60,20
1341,2024-04-01,electrician,75,20
1342,2024-04-05,electrician,105,20
1343,2024-04-10,electrician,75,20
1344,2024-04-27,electrician,75,0
1345,2024-04-07,electrician,90,30
1346,2024-04-06,electrician,90,20
1347,2024-04-21,electrician,75,10
1348,2024-04-26,electrician,90,0
1349,2024-04-29,electrician,105,30
1350,2024-04-23,electrician,120,30
