Id,Date,Payment Method,Payment Duration
868,2023-01-26,PayNow,5
869,2023-01-30,Bank Transfer,3
870,2023-01-30,PayNow,3
871,2023-01-02,Cash,0
872,2023-01-20,PayNow,3
873,2023-01-13,Bank Transfer,3
874,2023-01-25,Cash,0
875,2023-01-27,PayNow,5
876,2023-01-07,Bank Transfer,3
877,2023-01-27,PayNow,3
878,2023-01-08,PayNow,5
879,2023-01-10,Cash,0
880,2023-01-25,Cash,0
881,2023-01-01,Cash,0
882,2023-01-15,Bank Transfer,5
883,2023-01-17,Bank Transfer,7
884,2023-01-03,Cash,0
885,2023-01-31,Cash,0
886,2023-01-28,PayNow,5
887,2023-01-26,Cash,0
888,2023-01-21,PayNow,3
889,2023-01-18,Cash,0
890,2023-01-19,Bank Transfer,3
891,2023-01-10,Cash,0
892,2023-01-30,PayNow,5
893,2023-01-21,Bank Transfer,7
894,2023-01-20,PayNow,5
895,2023-01-31,Bank Transfer,10
896,2023-01-12,Cash,0
897,2023-01-17,Cash,0
898,2023-01-20,PayNow,5
899,2023-01-30,PayNow,3
900,2023-01-27,PayNow,3
901,2023-01-04,Cash,0
902,2023-01-09,Cash,0
903,2023-01-30,Cash,0
904,2023-01-05,PayNow,3
905,2023-01-12,Cash,0
906,2023-01-12,PayNow,7
907,2023-01-13,PayNow,3
908,2023-01-05,Cash,0
909,2023-01-14,PayNow,5
910,2023-01-25,Cash,0
911,2023-01-04,PayNow,3
912,2023-01-03,Cash,0
913,2023-01-29,Bank Transfer,3
914,2023-01-23,Cash,0
915,2023-01-21,PayNow,5
916,2023-01-30,PayNow,3
917,2023-01-28,Cash,0
918,2023-01-09,Bank Transfer,3
919,2023-01-07,PayNow,3
920,2023-01-25,PayNow,3
921,2023-01-29,Cash,0
922,2023-01-18,Bank Transfer,7
923,2023-01-27,PayNow,3
924,2023-01-25,PayNow,7
925,2023-01-27,Cash,0
926,2023-01-26,Cash,0
927,2023-01-14,Bank Transfer,3
928,2023-01-06,PayNow,5
929,2023-01-15,Cash,0
930,2023-01-26,PayNow,3
931,2023-01-14,PayNow,5
932,2023-01-03,Bank Transfer,5
933,2023-01-30,Bank Transfer,5
934,2023-01-24,Cash,0
935,2023-01-30,PayNow,5
936,2023-01-31,Cash,0
937,2023-01-12,PayNow,3
938,2023-01-20,Cash,0
939,2023-01-15,PayNow,3
940,2023-01-05,PayNow,14
941,2023-01-03,Cash,0
942,2023-01-20,PayNow,5
943,2023-01-22,Cash,0
944,2023-01-03,Cash,0
945,2023-01-05,Cash,0
946,2023-01-07,Cash,0
947,2023-01-29,Cash,0
948,2023-01-10,PayNow,5
949,2023-01-21,Cash,0
950,2023-01-25,Cash,0
951,2023-01-24,PayNow,3
952,2023-01-02,PayNow,3
953,2023-01-17,PayNow,7
954,2023-01-29,Cash,0
955,2023-01-07,Cash,0
956,2023-01-22,PayNow,3
957,2023-01-30,Cash,0
958,2023-01-17,PayNow,5
959,2023-01-22,PayNow,3
960,2023-01-27,Bank Transfer,5
961,2023-01-06,PayNow,3
962,2023-01-15,Cash,0
963,2023-01-21,Bank Transfer,3
964,2023-01-24,PayNow,3
965,2023-01-17,PayNow,5
966,2023-01-11,Cash,0
967,2023-01-17,Bank Transfer,5
968,2023-01-06,PayNow,5
969,2023-01-14,Bank Transfer,5
970,2023-01-13,Cash,0
971,2023-01-04,PayNow,3
972,2023-01-27,Bank Transfer,3
973,2023-01-05,Cash,0
974,2023-01-01,PayNow,3
975,2023-01-11,PayNow,5
976,2023-01-22,PayNow,5
977,2023-01-26,PayNow,3
978,2023-01-04,Bank Transfer,5
979,2023-01-27,Cash,0
980,2023-01-18,PayNow,5
981,2023-01-30,Bank Transfer,3
982,2023-01-13,Cash,0
983,2023-01-29,PayNow,7
984,2023-01-28,Bank Transfer,5
985,2023-01-25,Cash,0
986,2023-01-22,PayNow,3
987,2023-01-24,PayNow,3
988,2023-01-28,PayNow,5
989,2023-01-29,Bank Transfer,3
990,2023-01-20,PayNow,3
991,2023-01-08,PayNow,3
992,2023-01-27,PayNow,3
993,2023-01-28,Cash,0
994,2023-01-13,PayNow,3
995,2023-01-19,Bank Transfer,7
996,2023-01-19,PayNow,7
997,2023-01-14,Cash,0
998,2023-01-01,Cash,0
999,2023-01-18,PayNow,5
1000,2023-01-31,Cash,0
1001,2023-01-20,Cash,0
1002,2023-01-31,Cash,0
1003,2023-01-21,PayNow,3
1004,2023-01-31,PayNow,7
1005,2023-01-21,PayNow,5
1006,2023-01-13,Bank Transfer,7
1007,2023-01-02,Cash,0
1008,2023-01-06,Cash,0
1009,2023-01-20,Cash,0
1010,2023-01-24,PayNow,5
1011,2023-01-18,PayNow,7
1012,2023-01-22,Cash,0
1013,2023-01-08,Bank Transfer,7
1014,2023-01-26,PayNow,3
1015,2023-01-20,PayNow,5
1016,2023-01-20,PayNow,3
1017,2023-01-10,Cash,0
1018,2023-01-25,Cash,0
1019,2023-01-30,PayNow,7
1020,2023-01-05,Bank Transfer,5
1021,2023-01-25,Cash,0
1022,2023-01-25,PayNow,7
1023,2023-01-14,Cash,0
1024,2023-02-17,Cash,0
1025,2023-02-25,PayNow,5
1026,2023-02-14,Cash,0
1027,2023-02-14,PayNow,3
1028,2023-02-22,Cash,0
1029,2023-02-07,PayNow,3
1030,2023-02-26,PayNow,5
1031,2023-02-21,PayNow,3
1032,2023-02-15,Cash,0
1033,2023-02-04,Cash,0
1034,2023-02-02,PayNow,3
1035,2023-02-13,Cash,0
1036,2023-02-06,Cash,0
1037,2023-02-04,Cash,0
1038,2023-02-22,PayNow,3
1039,2023-02-27,Bank Transfer,3
1040,2023-02-06,PayNow,3
1041,2023-02-10,PayNow,7
1042,2023-02-23,PayNow,3
1043,2023-02-04,Cash,0
1044,2023-02-05,PayNow,5
1045,2023-02-17,Bank Transfer,7
1046,2023-02-27,Cash,0
1047,2023-02-15,PayNow,5
1048,2023-02-12,Cash,0
1049,2023-02-02,Cash,0
1050,2023-02-26,PayNow,7
1051,2023-02-19,Cash,0
1052,2023-02-20,Bank Transfer,5
1053,2023-02-26,Cash,0
1054,2023-02-06,PayNow,3
1055,2023-02-13,PayNow,5
1056,2023-02-04,PayNow,7
1057,2023-02-09,Bank Transfer,3
1058,2023-02-07,Cash,0
1059,2023-02-04,PayNow,3
1060,2023-02-28,Cash,0
1061,2023-02-13,Bank Transfer,7
1062,2023-02-27,PayNow,7
1063,2023-02-03,PayNow,5
1064,2023-02-17,Cash,0
1065,2023-02-05,PayNow,5
1066,2023-02-15,Bank Transfer,5
1067,2023-02-20,PayNow,5
1068,2023-02-06,Cash,0
1069,2023-02-09,PayNow,3
1070,2023-02-02,PayNow,3
1071,2023-02-05,Cash,0
1072,2023-02-26,PayNow,7
1073,2023-02-14,PayNow,5
1074,2023-02-12,Bank Transfer,3
1075,2023-02-11,PayNow,3
1076,2023-02-02,PayNow,3
1077,2023-02-18,Cash,0
1078,2023-02-10,PayNow,5
1079,2023-02-27,PayNow,3
1080,2023-02-21,Cash,0
1081,2023-02-26,PayNow,3
1082,2023-02-24,PayNow,5
1083,2023-02-04,PayNow,3
1084,2023-02-12,Bank Transfer,3
1085,2023-02-11,Cash,0
1086,2023-02-02,PayNow,3
1087,2023-02-09,PayNow,3
1088,2023-02-03,Cash,0
1089,2023-02-16,Cash,0
1090,2023-02-21,PayNow,5
1091,2023-02-27,Cash,0
1092,2023-02-06,PayNow,7
1093,2023-02-08,Cash,0
1094,2023-02-27,Cash,0
1095,2023-02-14,PayNow,5
1096,2023-02-23,Cash,0
1097,2023-02-22,PayNow,3
1098,2023-02-18,Bank Transfer,5
1099,2023-02-03,Cash,0
1100,2023-02-20,PayNow,3
1101,2023-02-11,PayNow,5
1102,2023-02-09,PayNow,3
1103,2023-02-07,PayNow,3
1104,2023-02-02,PayNow,3
1105,2023-02-21,Bank Transfer,3
1106,2023-02-27,PayNow,5
1107,2023-02-17,PayNow,3
1108,2023-02-10,PayNow,7
1109,2023-02-06,Bank Transfer,3
1110,2023-02-09,Cash,0
1111,2023-02-16,Cash,0
1112,2023-02-03,Cash,0
1113,2023-02-10,Cash,0
1114,2023-02-02,PayNow,3
1115,2023-02-19,Cash,0
1116,2023-02-09,Cash,0
1117,2023-02-19,PayNow,3
1118,2023-02-08,PayNow,3
1119,2023-02-14,Cash,0
1120,2023-02-07,Bank Transfer,3
1121,2023-02-28,Cash,0
1122,2023-02-03,PayNow,3
1123,2023-02-01,PayNow,10
1124,2023-02-28,PayNow,7
1125,2023-02-09,Cash,0
1126,2023-02-01,PayNow,3
1127,2023-02-22,Cash,0
1128,2023-02-27,Cash,0
1129,2023-02-19,PayNow,5
1130,2023-02-02,PayNow,3
1131,2023-02-21,Cash,0
1132,2023-02-20,PayNow,3
1133,2023-02-20,PayNow,3
1134,2023-02-11,Cash,0
1135,2023-02-17,PayNow,3
1136,2023-02-06,Cash,0
1137,2023-02-22,Cash,0
1138,2023-02-26,Bank Transfer,7
1139,2023-02-27,Bank Transfer,5
1140,2023-02-12,PayNow,5
1141,2023-02-13,Bank Transfer,5
1142,2023-02-07,PayNow,5
1143,2023-02-11,PayNow,3
1144,2023-02-04,Cash,0
1145,2023-02-09,PayNow,3
1146,2023-02-12,Cash,0
1147,2023-02-26,PayNow,3
1148,2023-02-28,Cash,0
1149,2023-02-23,Cash,0
1150,2023-02-17,PayNow,5
1151,2023-02-27,Bank Transfer,5
1152,2023-02-06,PayNow,7
1153,2023-02-21,PayNow,3
1154,2023-02-22,Bank Transfer,5
1155,2023-02-05,PayNow,3
1156,2023-02-19,PayNow,5
1157,2023-02-12,Bank Transfer,3
1158,2023-02-24,PayNow,3
1159,2023-02-28,PayNow,3
1160,2023-02-08,PayNow,3
1161,2023-02-20,PayNow,3
1162,2023-02-01,PayNow,3
1163,2023-02-08,Cash,0
1164,2023-02-22,PayNow,3
1165,2023-02-27,Cash,0
1166,2023-02-01,PayNow,3
1167,2023-02-22,Bank Transfer,5
1168,2023-02-12,Bank Transfer,5
1169,2023-02-15,Cash,0
1170,2023-02-12,Cash,0
1171,2023-02-19,Cash,0
1172,2023-02-26,Cash,0
1173,2023-02-02,PayNow,5
1174,2023-02-15,PayNow,3
1175,2023-02-09,PayNow,5
1176,2023-02-22,PayNow,5
1177,2023-02-02,Cash,0
1178,2023-02-09,Cash,0
1179,2023-02-17,Cash,0
1180,2023-02-11,Cash,0
1181,2023-02-08,PayNow,5
1182,2023-02-16,PayNow,5
1183,2023-02-02,Bank Transfer,3
1184,2023-02-13,Cash,0
1185,2023-02-25,PayNow,7
1186,2023-02-03,Cash,0
1187,2023-02-19,PayNow,5
1188,2023-02-15,PayNow,3
1189,2023-02-17,Cash,0
1190,2023-02-08,PayNow,3
1191,2023-02-04,PayNow,5
1192,2023-02-04,Bank Transfer,3
1193,2023-02-25,Cash,0
1194,2023-02-22,PayNow,3
1195,2023-02-11,Cash,0
1196,2023-02-03,PayNow,5
1197,2023-02-19,Cash,0
1198,2023-02-13,Cash,0
1199,2023-02-07,PayNow,5
1200,2023-02-17,Bank Transfer,3
1201,2023-02-20,PayNow,5
1202,2023-02-25,PayNow,3
1203,2023-02-24,PayNow,3
1204,2023-02-18,Cash,0
1205,2023-02-07,Cash,0
1206,2023-02-23,Cash,0
1207,2023-02-25,PayNow,5
1208,2023-02-05,Cash,0
1209,2023-02-01,Cash,0
1210,2023-02-12,PayNow,7
1211,2023-02-18,Cash,0
1212,2023-02-22,PayNow,5
1213,2023-02-21,Cash,0
1214,2023-02-18,PayNow,5
1215,2023-02-12,PayNow,3
1216,2023-02-08,Cash,0
1217,2023-02-02,PayNow,7
1218,2023-02-20,Cash,0
1219,2023-02-18,Cash,0
1220,2023-02-26,PayNow,3
1221,2023-02-25,PayNow,3
1222,2023-02-20,Cash,0
1223,2023-02-21,Cash,0
1224,2023-02-15,PayNow,7
1225,2023-02-09,PayNow,3
1226,2023-02-19,PayNow,3
1227,2023-02-01,Bank Transfer,3
1228,2023-02-21,PayNow,3
1229,2023-02-05,Cash,0
1230,2023-02-08,Bank Transfer,7
1231,2023-02-24,Cash,0
1232,2023-02-06,Cash,0
1233,2023-02-02,Cash,0
1234,2023-02-19,Bank Transfer,5
1235,2023-02-08,PayNow,7
1236,2023-02-17,PayNow,5
1237,2023-02-17,Bank Transfer,5
1238,2023-02-23,Bank Transfer,3
1239,2023-02-03,Bank Transfer,3
1240,2023-02-19,PayNow,5
1241,2023-02-17,Cash,0
1242,2023-02-06,Cash,0
1243,2023-02-16,Cash,0
1244,2023-02-03,PayNow,3
1245,2023-02-02,PayNow,3
1246,2023-02-27,PayNow,3
1247,2023-02-07,Bank Transfer,3
1248,2023-02-04,PayNow,5
1249,2023-02-06,PayNow,7
1250,2023-02-18,Bank Transfer,3
1251,2023-02-13,Cash,0
1252,2023-02-28,Bank Transfer,7
1253,2023-02-10,PayNow,7
1254,2023-02-09,PayNow,3
1255,2023-02-02,Bank Transfer,5
1256,2023-02-16,PayNow,5
1257,2023-02-16,PayNow,3
1258,2023-02-21,Cash,0
1259,2023-02-21,PayNow,5
1260,2023-02-08,PayNow,5
1261,2023-02-08,Cash,0
1262,2023-02-03,PayNow,7
1263,2023-02-18,PayNow,5
1264,2023-02-15,PayNow,5
1265,2023-02-14,Cash,0
1266,2023-02-19,PayNow,7
1267,2023-02-28,PayNow,3
1268,2023-02-23,Bank Transfer,3
1269,2023-02-27,Cash,0
1270,2023-02-01,Cash,0
1271,2023-02-05,PayNow,7
1272,2023-02-27,PayNow,3
1273,2023-02-19,Cash,0
1274,2023-02-27,PayNow,3
1275,2023-02-22,Cash,0
1276,2023-02-13,Bank Transfer,3
1277,2023-02-27,PayNow,3
1278,2023-02-10,PayNow,3
1279,2023-02-18,PayNow,3
1280,2023-02-19,PayNow,3
1281,2023-02-14,PayNow,3
1282,2023-02-05,PayNow,10
1283,2023-02-08,PayNow,3
1284,2023-02-23,PayNow,5
1285,2023-02-26,PayNow,5
1286,2023-02-16,Cash,0
1287,2023-02-20,PayNow,7
1288,2023-02-13,PayNow,3
1289,2023-02-09,PayNow,3
1290,2023-02-07,Cash,0
1291,2023-02-19,Bank Transfer,3
1292,2023-02-14,PayNow,3
1293,2023-02-21,PayNow,5
1294,2023-02-15,PayNow,5
1295,2023-02-28,PayNow,5
1296,2023-02-15,Bank Transfer,3
1297,2023-02-02,PayNow,5
1298,2023-02-20,PayNow,3
1299,2023-02-08,PayNow,3
1300,2023-02-09,PayNow,3
1301,2023-02-18,PayNow,3
1302,2023-02-09,PayNow,5
1303,2023-02-07,PayNow,5
1304,2023-02-02,PayNow,5
1305,2023-02-21,PayNow,7
1306,2023-02-05,PayNow,5
1307,2023-02-18,Bank Transfer,3
1308,2023-02-25,Cash,0
1309,2023-02-08,PayNow,3
1310,2023-02-01,PayNow,5
1311,2023-03-26,Cash,0
1312,2023-03-15,PayNow,3
1313,2023-03-12,PayNow,3
1314,2023-03-15,Cash,0
1315,2023-03-14,PayNow,3
1316,2023-03-03,Cash,0
1317,2023-03-20,Bank Transfer,3
1318,2023-03-02,Cash,0
1319,2023-03-25,Cash,0
1320,2023-03-13,PayNow,3
1321,2023-03-30,PayNow,7
1322,2023-03-31,PayNow,7
1323,2023-03-06,PayNow,5
1324,2023-03-12,Cash,0
1325,2023-03-18,Cash,0
1326,2023-03-06,Cash,0
1327,2023-03-27,PayNow,3
1328,2023-03-10,Cash,0
1329,2023-03-20,PayNow,5
1330,2023-03-23,PayNow,3
1331,2023-03-15,Bank Transfer,3
1332,2023-03-05,PayNow,5
1333,2023-03-04,Bank Transfer,3
1334,2023-03-12,Cash,0
1335,2023-03-01,Cash,0
1336,2023-03-24,Cash,0
1337,2023-03-17,PayNow,5
1338,2023-03-21,Cash,0
1339,2023-03-26,Cash,0
1340,2023-03-12,Cash,0
1341,2023-03-08,Cash,0
1342,2023-03-09,PayNow,7
1343,2023-03-01,PayNow,5
1344,2023-03-09,Cash,0
1345,2023-03-06,PayNow,5
1346,2023-03-17,PayNow,3
1347,2023-03-15,PayNow,5
1348,2023-03-04,PayNow,3
1349,2023-03-25,PayNow,3
1350,2023-03-23,PayNow,3
1351,2023-03-19,Cash,0
1352,2023-03-18,Bank Transfer,3
1353,2023-03-11,PayNow,3
1354,2023-03-01,PayNow,7
1355,2023-03-05,PayNow,7
1356,2023-03-29,PayNow,3
1357,2023-03-10,PayNow,5
1358,2023-03-13,Cash,0
1359,2023-03-13,Cash,0
1360,2023-03-11,Cash,0
1361,2023-03-11,PayNow,5
1362,2023-03-04,Bank Transfer,5
1363,2023-03-22,PayNow,3
1364,2023-03-03,PayNow,5
1365,2023-03-19,Cash,0
1366,2023-03-22,PayNow,3
1367,2023-03-07,PayNow,3
1368,2023-03-08,PayNow,5
1369,2023-03-09,Cash,0
1370,2023-03-27,Cash,0
1371,2023-03-04,PayNow,5
1372,2023-03-18,PayNow,3
1373,2023-03-19,Cash,0
1374,2023-03-14,Cash,0
1375,2023-03-04,Bank Transfer,3
1376,2023-03-22,Cash,0
1377,2023-03-15,PayNow,3
1378,2023-03-03,PayNow,3
1379,2023-03-31,Cash,0
1380,2023-03-04,Cash,0
1381,2023-03-16,Cash,0
1382,2023-03-14,PayNow,3
1383,2023-03-27,Cash,0
1384,2023-03-27,PayNow,7
1385,2023-03-22,PayNow,5
1386,2023-03-22,PayNow,3
1387,2023-03-24,PayNow,3
1388,2023-03-01,Cash,0
1389,2023-03-09,PayNow,5
1390,2023-03-02,PayNow,3
1391,2023-03-03,Cash,0
1392,2023-03-29,PayNow,3
1393,2023-03-26,PayNow,3
1394,2023-03-03,Cash,0
1395,2023-03-05,Cash,0
1396,2023-03-03,Bank Transfer,3
1397,2023-03-19,Bank Transfer,3
1398,2023-03-24,Cash,0
1399,2023-03-07,Bank Transfer,3
1400,2023-03-31,PayNow,3
1401,2023-03-24,Cash,0
1402,2023-03-21,Cash,0
1403,2023-03-24,PayNow,3
1404,2023-03-20,PayNow,5
1405,2023-03-03,PayNow,3
1406,2023-03-10,Cash,0
1407,2023-03-09,PayNow,3
1408,2023-03-05,Bank Transfer,3
1409,2023-03-24,Cash,0
1410,2023-03-23,PayNow,5
1411,2023-03-28,PayNow,3
1412,2023-03-28,PayNow,7
1413,2023-03-04,Cash,0
1414,2023-03-24,PayNow,5
1415,2023-03-11,Cash,0
1416,2023-03-31,Cash,0
1417,2023-03-28,PayNow,7
1418,2023-03-13,PayNow,5
1419,2023-03-03,Cash,0
1420,2023-03-31,PayNow,3
1421,2023-03-17,PayNow,7
1422,2023-03-09,PayNow,7
1423,2023-03-15,PayNow,5
1424,2023-03-20,Cash,0
1425,2023-03-24,PayNow,5
1426,2023-03-22,PayNow,5
1427,2023-03-05,PayNow,5
1428,2023-03-31,Bank Transfer,7
1429,2023-03-25,PayNow,3
1430,2023-03-01,PayNow,3
1431,2023-03-21,PayNow,3
1432,2023-03-30,Cash,0
1433,2023-03-14,PayNow,7
1434,2023-03-10,PayNow,5
1435,2023-03-03,Bank Transfer,5
1436,2023-03-27,Cash,0
1437,2023-03-14,PayNow,3
1438,2023-03-17,PayNow,5
1439,2023-03-29,PayNow,7
1440,2023-03-07,PayNow,5
1441,2023-03-11,PayNow,7
1442,2023-03-30,Cash,0
1443,2023-03-22,PayNow,5
1444,2023-03-14,Bank Transfer,3
1445,2023-03-06,PayNow,5
1446,2023-03-05,PayNow,5
1447,2023-03-20,Cash,0
1448,2023-03-29,Cash,0
1449,2023-03-16,Cash,0
1450,2023-03-17,PayNow,3
1451,2023-03-11,PayNow,3
1452,2023-03-14,Cash,0
1453,2023-03-30,Cash,0
1454,2023-03-02,PayNow,5
1455,2023-03-11,PayNow,5
1456,2023-03-18,Bank Transfer,3
1457,2023-03-02,PayNow,5
1458,2023-03-05,Cash,0
1459,2023-03-07,PayNow,5
1460,2023-03-03,Cash,0
1461,2023-03-05,PayNow,5
1462,2023-03-25,PayNow,5
1463,2023-03-17,PayNow,3
1464,2023-03-25,Cash,0
1465,2023-03-31,PayNow,3
1466,2023-03-09,Bank Transfer,3
1467,2023-03-27,PayNow,3
1468,2023-03-17,Cash,0
1469,2023-03-01,Cash,0
1470,2023-03-22,Bank Transfer,3
1471,2023-03-22,Cash,0
1472,2023-03-22,Cash,0
1473,2023-03-27,PayNow,5
1474,2023-03-28,PayNow,7
1475,2023-03-09,PayNow,5
1476,2023-03-11,PayNow,3
1477,2023-03-12,PayNow,5
1478,2023-03-01,Cash,0
1479,2023-03-18,PayNow,3
1480,2023-03-11,Cash,0
1481,2023-03-20,PayNow,5
1482,2023-03-19,PayNow,7
1483,2023-03-04,PayNow,3
1484,2023-03-23,Cash,0
1485,2023-03-13,PayNow,5
1486,2023-03-14,PayNow,3
1487,2023-03-23,PayNow,3
1488,2023-03-18,PayNow,5
1489,2023-03-05,Cash,0
1490,2023-03-01,PayNow,7
1491,2023-03-28,PayNow,5
1492,2023-03-20,PayNow,5
1493,2023-03-25,Cash,0
1494,2023-03-21,Bank Transfer,7
1495,2023-03-02,Cash,0
1496,2023-03-22,PayNow,5
1497,2023-03-18,Cash,0
1498,2023-03-03,PayNow,3
1499,2023-03-09,PayNow,3
1500,2023-03-08,PayNow,7
1501,2023-03-04,PayNow,3
1502,2023-03-28,Cash,0
1503,2023-03-17,Cash,0
1504,2023-03-28,Cash,0
1505,2023-03-04,Cash,0
1506,2023-03-25,Cash,0
1507,2023-03-10,PayNow,5
1508,2023-03-18,PayNow,3
1509,2023-03-23,Cash,0
1510,2023-03-08,PayNow,3
1511,2023-03-07,PayNow,3
1512,2023-03-10,Cash,0
1513,2023-03-17,Bank Transfer,3
1514,2023-03-26,Cash,0
1515,2023-03-21,Cash,0
1516,2023-03-22,Cash,0
1517,2023-03-16,PayNow,3
1518,2023-03-15,PayNow,5
1519,2023-03-27,Cash,0
1520,2023-03-31,Cash,0
1521,2023-03-19,PayNow,7
1522,2023-03-08,Bank Transfer,3
1523,2023-03-30,Cash,0
1524,2023-03-24,Cash,0
1525,2023-03-12,Bank Transfer,3
1526,2023-03-21,PayNow,5
1527,2023-03-14,PayNow,3
1528,2023-03-22,Cash,0
1529,2023-03-03,PayNow,5
1530,2023-03-30,PayNow,5
1531,2023-03-03,PayNow,7
1532,2023-03-02,Cash,0
1533,2023-03-09,Cash,0
1534,2023-03-16,Cash,0
1535,2023-03-10,PayNow,3
1536,2023-03-08,Cash,0
1537,2023-03-25,PayNow,5
1538,2023-03-23,Cash,0
1539,2023-03-19,Cash,0
1540,2023-03-15,PayNow,3
1541,2023-03-20,Cash,0
1542,2023-03-06,Cash,0
1543,2023-03-24,Cash,0
1544,2023-03-01,Cash,0
1545,2023-03-31,Bank Transfer,5
1546,2023-03-03,Cash,0
1547,2023-03-23,Bank Transfer,3
1548,2023-03-27,PayNow,7
1549,2023-03-09,Bank Transfer,5
1550,2023-03-03,PayNow,7
1551,2023-03-17,PayNow,3
1552,2023-03-19,Cash,0
1553,2023-03-16,PayNow,5
1554,2023-03-14,PayNow,5
1555,2023-03-07,Bank Transfer,3
1556,2023-03-19,PayNow,5
1557,2023-03-28,Bank Transfer,7
1558,2023-03-13,PayNow,5
1559,2023-03-29,PayNow,3
1560,2023-03-26,PayNow,5
1561,2023-03-03,Cash,0
1562,2023-03-26,PayNow,3
1563,2023-03-19,PayNow,5
1564,2023-03-21,PayNow,3
1565,2023-03-15,PayNow,5
1566,2023-03-20,PayNow,3
1567,2023-03-23,Bank Transfer,5
1568,2023-03-24,Cash,0
1569,2023-03-11,Cash,0
1570,2023-03-11,Cash,0
1571,2023-03-21,Cash,0
1572,2023-03-23,Cash,0
1573,2023-03-20,PayNow,3
1574,2023-03-06,PayNow,3
1575,2023-03-10,Cash,0
1576,2023-03-24,Bank Transfer,7
1577,2023-03-23,PayNow,5
1578,2023-03-01,PayNow,3
1579,2023-03-25,PayNow,3
1580,2023-03-14,PayNow,3
1581,2023-03-28,PayNow,5
1582,2023-03-08,Cash,0
1583,2023-03-31,Bank Transfer,3
1584,2023-03-29,PayNow,3
1585,2023-03-07,PayNow,7
1586,2023-03-20,PayNow,3
1587,2023-03-05,Bank Transfer,5
1588,2023-03-31,Cash,0
1589,2023-03-26,Bank Transfer,3
1590,2023-03-01,PayNow,7
1591,2023-03-30,Cash,0
1592,2023-03-30,PayNow,3
1593,2023-03-05,PayNow,3
1594,2023-03-08,Cash,0
1595,2023-03-05,Cash,0
1596,2023-03-09,Cash,0
1597,2023-03-07,PayNow,5
1598,2023-03-21,PayNow,3
1599,2023-03-08,PayNow,3
1600,2023-03-06,Cash,0
1601,2023-03-03,PayNow,3
1602,2023-03-16,Cash,0
1603,2023-03-21,Bank Transfer,7
1604,2023-03-13,PayNow,3
1605,2023-03-12,Bank Transfer,3
1606,2023-03-04,Bank Transfer,3
1607,2023-03-26,Cash,0
1608,2023-03-20,PayNow,5
1609,2023-03-13,Bank Transfer,3
1610,2023-03-08,Bank Transfer,3
1611,2023-03-09,PayNow,3
1612,2023-03-02,PayNow,5
1613,2023-03-17,PayNow,3
1614,2023-03-22,PayNow,3
1615,2023-03-01,PayNow,5
1616,2023-03-17,Cash,0
1617,2023-03-30,Cash,0
1618,2023-03-25,PayNow,5
1619,2023-03-01,PayNow,3
1620,2023-03-31,PayNow,5
1621,2023-03-13,Bank Transfer,3
1622,2023-03-05,PayNow,7
1623,2023-03-07,Cash,0
1624,2023-03-10,Bank Transfer,5
1625,2023-03-21,PayNow,3
1626,2023-03-29,PayNow,7
1627,2023-03-07,Cash,0
1628,2023-04-18,PayNow,5
1629,2023-04-11,Cash,0
1630,2023-04-21,PayNow,3
1631,2023-04-12,Bank Transfer,3
1632,2023-04-30,Cash,0
1633,2023-04-06,Cash,0
1634,2023-04-02,PayNow,3
1635,2023-04-04,Cash,0
1636,2023-04-08,PayNow,7
1637,2023-04-22,Cash,0
1638,2023-04-08,PayNow,5
1639,2023-04-17,PayNow,5
1640,2023-04-23,PayNow,3
1641,2023-04-09,PayNow,5
1642,2023-04-12,PayNow,5
1643,2023-04-20,PayNow,7
1644,2023-04-04,PayNow,7
1645,2023-04-12,PayNow,3
1646,2023-04-11,Cash,0
1647,2023-04-28,Cash,0
1648,2023-04-21,Cash,0
1649,2023-04-04,Cash,0
1650,2023-04-06,PayNow,5
1651,2023-04-04,Cash,0
1652,2023-04-08,PayNow,5
1653,2023-04-27,Bank Transfer,3
1654,2023-04-09,Cash,0
1655,2023-04-13,PayNow,5
1656,2023-04-23,PayNow,3
1657,2023-04-25,PayNow,7
1658,2023-04-03,PayNow,3
1659,2023-04-20,PayNow,5
1660,2023-04-07,PayNow,5
1661,2023-04-10,Bank Transfer,7
1662,2023-04-26,PayNow,3
1663,2023-04-16,Cash,0
1664,2023-04-29,PayNow,5
1665,2023-04-17,PayNow,7
1666,2023-04-13,PayNow,5
1667,2023-04-30,Bank Transfer,3
1668,2023-04-23,Cash,0
1669,2023-04-21,PayNow,3
1670,2023-04-26,Cash,0
1671,2023-04-07,PayNow,5
1672,2023-04-18,Cash,0
1673,2023-04-29,PayNow,3
1674,2023-04-26,PayNow,5
1675,2023-04-23,Bank Transfer,3
1676,2023-04-17,Cash,0
1677,2023-04-06,Bank Transfer,3
1678,2023-04-17,PayNow,5
1679,2023-04-27,Bank Transfer,5
1680,2023-04-11,PayNow,3
1681,2023-04-08,PayNow,10
1682,2023-04-27,Bank Transfer,3
1683,2023-04-20,PayNow,3
1684,2023-04-25,Bank Transfer,5
1685,2023-04-15,Bank Transfer,5
1686,2023-04-19,Bank Transfer,3
1687,2023-04-26,Cash,0
1688,2023-04-05,PayNow,5
1689,2023-04-10,PayNow,3
1690,2023-04-27,PayNow,3
1691,2023-04-30,PayNow,3
1692,2023-04-08,PayNow,5
1693,2023-04-20,Cash,0
1694,2023-04-08,Cash,0
